gvkey,indfmt,datafmt,consol,popsrc,curcd,fyear,datadate,tic,conm,costat
146581,BANK,STD,C,D,USD,2013,20131231,AJSB,AJS BANCORP INC,I
146581,BANK,STD,C,D,USD,2014,20141231,AJSB,AJS BANCORP INC,I
146581,BANK,STD,C,D,USD,2015,20151231,AJSB,AJS BANCORP INC,I
146581,BANK,STD,C,D,USD,2016,20161231,AJSB,AJS BANCORP INC,I
146581,BANK,STD,C,D,USD,2017,20171231,AJSB,AJS BANCORP INC,I
146607,BANK,STD,C,D,USD,2010,20101231,WNEB,WESTERN NEW ENG BANCORP INC,A
146607,BANK,STD,C,D,USD,2011,20111231,WNEB,WESTERN NEW ENG BANCORP INC,A
146607,BANK,STD,C,D,USD,2012,20121231,WNEB,WESTERN NEW ENG BANCORP INC,A
146607,BANK,STD,C,D,USD,2013,20131231,WNEB,WESTERN NEW ENG BANCORP INC,A
146607,BANK,STD,C,D,USD,2014,20141231,WNEB,WESTERN NEW ENG BANCORP INC,A
146607,BANK,STD,C,D,USD,2015,20151231,WNEB,WESTERN NEW ENG BANCORP INC,A
146607,BANK,STD,C,D,USD,2016,20161231,WNEB,WESTERN NEW ENG BANCORP INC,A
146607,BANK,STD,C,D,USD,2017,20171231,WNEB,WESTERN NEW ENG BANCORP INC,A
146607,BANK,STD,C,D,USD,2018,20181231,WNEB,WESTERN NEW ENG BANCORP INC,A
146607,BANK,STD,C,D,USD,2019,20191231,WNEB,WESTERN NEW ENG BANCORP INC,A
146607,BANK,STD,C,D,USD,2020,20201231,WNEB,WESTERN NEW ENG BANCORP INC,A
147220,BANK,STD,C,D,USD,2010,20101231,MBVA,MILLENNIUM BANKSHARES CORP,A
147312,BANK,STD,C,D,USD,2010,20101231,BCBP,BCB BANCORP INC,A
147312,BANK,STD,C,D,USD,2011,20111231,BCBP,BCB BANCORP INC,A
147312,BANK,STD,C,D,USD,2012,20121231,BCBP,BCB BANCORP INC,A
147312,BANK,STD,C,D,USD,2013,20131231,BCBP,BCB BANCORP INC,A
147312,BANK,STD,C,D,USD,2014,20141231,BCBP,BCB BANCORP INC,A
147312,BANK,STD,C,D,USD,2015,20151231,BCBP,BCB BANCORP INC,A
147312,BANK,STD,C,D,USD,2016,20161231,BCBP,BCB BANCORP INC,A
147312,BANK,STD,C,D,USD,2017,20171231,BCBP,BCB BANCORP INC,A
147312,BANK,STD,C,D,USD,2018,20181231,BCBP,BCB BANCORP INC,A
147312,BANK,STD,C,D,USD,2019,20191231,BCBP,BCB BANCORP INC,A
147312,BANK,STD,C,D,USD,2020,20201231,BCBP,BCB BANCORP INC,A
147690,BANK,STD,C,D,USD,2017,20171231,ORBN,OREGON BANCORP INC/OR,A
147690,BANK,STD,C,D,USD,2018,20181231,ORBN,OREGON BANCORP INC/OR,A
147690,BANK,STD,C,D,USD,2019,20191231,ORBN,OREGON BANCORP INC/OR,A
147690,BANK,STD,C,D,USD,2020,20201231,ORBN,OREGON BANCORP INC/OR,A
147791,BANK,STD,C,D,USD,2015,20151231,HCFB,HCSB FINANCIAL CORP,I
147791,BANK,STD,C,D,USD,2016,20161231,HCFB,HCSB FINANCIAL CORP,I
147792,BANK,STD,C,D,USD,2010,20101231,SVBI,SEVERN BANCORP INC,A
147792,BANK,STD,C,D,USD,2011,20111231,SVBI,SEVERN BANCORP INC,A
147792,BANK,STD,C,D,USD,2012,20121231,SVBI,SEVERN BANCORP INC,A
147792,BANK,STD,C,D,USD,2013,20131231,SVBI,SEVERN BANCORP INC,A
147792,BANK,STD,C,D,USD,2014,20141231,SVBI,SEVERN BANCORP INC,A
147792,BANK,STD,C,D,USD,2015,20151231,SVBI,SEVERN BANCORP INC,A
147792,BANK,STD,C,D,USD,2016,20161231,SVBI,SEVERN BANCORP INC,A
147792,BANK,STD,C,D,USD,2017,20171231,SVBI,SEVERN BANCORP INC,A
147792,BANK,STD,C,D,USD,2018,20181231,SVBI,SEVERN BANCORP INC,A
147792,BANK,STD,C,D,USD,2019,20191231,SVBI,SEVERN BANCORP INC,A
147792,BANK,STD,C,D,USD,2020,20201231,SVBI,SEVERN BANCORP INC,A
147948,BANK,STD,C,D,USD,2010,20101231,CFHZ,CENTRA FINANCIAL HOLDINGS,I
148669,BANK,STD,C,D,USD,2010,20101231,CNND,CANANDAIGUA NATIONAL CORP,A
148669,BANK,STD,C,D,USD,2011,20111231,CNND,CANANDAIGUA NATIONAL CORP,A
148669,BANK,STD,C,D,USD,2012,20121231,CNND,CANANDAIGUA NATIONAL CORP,A
148669,BANK,STD,C,D,USD,2013,20131231,CNND,CANANDAIGUA NATIONAL CORP,A
148669,BANK,STD,C,D,USD,2014,20141231,CNND,CANANDAIGUA NATIONAL CORP,A
148669,BANK,STD,C,D,USD,2015,20151231,CNND,CANANDAIGUA NATIONAL CORP,A
148669,BANK,STD,C,D,USD,2016,20161231,CNND,CANANDAIGUA NATIONAL CORP,A
148669,BANK,STD,C,D,USD,2017,20171231,CNND,CANANDAIGUA NATIONAL CORP,A
148669,BANK,STD,C,D,USD,2018,20181231,CNND,CANANDAIGUA NATIONAL CORP,A
148669,BANK,STD,C,D,USD,2019,20191231,CNND,CANANDAIGUA NATIONAL CORP,A
148669,BANK,STD,C,D,USD,2020,20201231,CNND,CANANDAIGUA NATIONAL CORP,A
149361,BANK,STD,C,D,USD,2011,20111231,MDNB,MINDEN BANCORP INC,I
149361,BANK,STD,C,D,USD,2012,20121231,MDNB,MINDEN BANCORP INC,I
149361,BANK,STD,C,D,USD,2013,20131231,MDNB,MINDEN BANCORP INC,I
149361,BANK,STD,C,D,USD,2014,20141231,MDNB,MINDEN BANCORP INC,I
149361,BANK,STD,C,D,USD,2015,20151231,MDNB,MINDEN BANCORP INC,I
149361,BANK,STD,C,D,USD,2016,20161231,MDNB,MINDEN BANCORP INC,I
149618,BANK,STD,C,D,USD,2010,20101231,BANC,BANC OF CALIFORNIA INC,A
149618,BANK,STD,C,D,USD,2011,20111231,BANC,BANC OF CALIFORNIA INC,A
149618,BANK,STD,C,D,USD,2012,20121231,BANC,BANC OF CALIFORNIA INC,A
149618,BANK,STD,C,D,USD,2013,20131231,BANC,BANC OF CALIFORNIA INC,A
149618,BANK,STD,C,D,USD,2014,20141231,BANC,BANC OF CALIFORNIA INC,A
149618,BANK,STD,C,D,USD,2015,20151231,BANC,BANC OF CALIFORNIA INC,A
149618,BANK,STD,C,D,USD,2016,20161231,BANC,BANC OF CALIFORNIA INC,A
149618,BANK,STD,C,D,USD,2017,20171231,BANC,BANC OF CALIFORNIA INC,A
149618,BANK,STD,C,D,USD,2018,20181231,BANC,BANC OF CALIFORNIA INC,A
149618,BANK,STD,C,D,USD,2019,20191231,BANC,BANC OF CALIFORNIA INC,A
149618,BANK,STD,C,D,USD,2020,20201231,BANC,BANC OF CALIFORNIA INC,A
150179,BANK,STD,C,D,USD,2010,20101231,MCBF,MONARCH COMMUNITY BANCORP,I
150179,BANK,STD,C,D,USD,2011,20111231,MCBF,MONARCH COMMUNITY BANCORP,I
150179,BANK,STD,C,D,USD,2012,20121231,MCBF,MONARCH COMMUNITY BANCORP,I
150179,BANK,STD,C,D,USD,2013,20131231,MCBF,MONARCH COMMUNITY BANCORP,I
150279,BANK,STD,C,D,USD,2010,20101231,PFS,PROVIDENT FINANCIAL SVCS INC,A
150279,BANK,STD,C,D,USD,2011,20111231,PFS,PROVIDENT FINANCIAL SVCS INC,A
150279,BANK,STD,C,D,USD,2012,20121231,PFS,PROVIDENT FINANCIAL SVCS INC,A
150279,BANK,STD,C,D,USD,2013,20131231,PFS,PROVIDENT FINANCIAL SVCS INC,A
150279,BANK,STD,C,D,USD,2014,20141231,PFS,PROVIDENT FINANCIAL SVCS INC,A
150279,BANK,STD,C,D,USD,2015,20151231,PFS,PROVIDENT FINANCIAL SVCS INC,A
150279,BANK,STD,C,D,USD,2016,20161231,PFS,PROVIDENT FINANCIAL SVCS INC,A
150279,BANK,STD,C,D,USD,2017,20171231,PFS,PROVIDENT FINANCIAL SVCS INC,A
150279,BANK,STD,C,D,USD,2018,20181231,PFS,PROVIDENT FINANCIAL SVCS INC,A
150279,BANK,STD,C,D,USD,2019,20191231,PFS,PROVIDENT FINANCIAL SVCS INC,A
150279,BANK,STD,C,D,USD,2020,20201231,PFS,PROVIDENT FINANCIAL SVCS INC,A
150306,BANK,STD,C,D,USD,2010,20101231,TCBI,TEXAS CAPITAL BANCSHARES INC,A
150306,BANK,STD,C,D,USD,2011,20111231,TCBI,TEXAS CAPITAL BANCSHARES INC,A
150306,BANK,STD,C,D,USD,2012,20121231,TCBI,TEXAS CAPITAL BANCSHARES INC,A
150306,BANK,STD,C,D,USD,2013,20131231,TCBI,TEXAS CAPITAL BANCSHARES INC,A
150306,BANK,STD,C,D,USD,2014,20141231,TCBI,TEXAS CAPITAL BANCSHARES INC,A
150306,BANK,STD,C,D,USD,2015,20151231,TCBI,TEXAS CAPITAL BANCSHARES INC,A
150306,BANK,STD,C,D,USD,2016,20161231,TCBI,TEXAS CAPITAL BANCSHARES INC,A
150306,BANK,STD,C,D,USD,2017,20171231,TCBI,TEXAS CAPITAL BANCSHARES INC,A
150306,BANK,STD,C,D,USD,2018,20181231,TCBI,TEXAS CAPITAL BANCSHARES INC,A
150306,BANK,STD,C,D,USD,2019,20191231,TCBI,TEXAS CAPITAL BANCSHARES INC,A
150306,BANK,STD,C,D,USD,2020,20201231,TCBI,TEXAS CAPITAL BANCSHARES INC,A
150803,BANK,STD,C,D,USD,2012,20121231,BFC,BANK FIRST CORP,A
150803,BANK,STD,C,D,USD,2013,20131231,BFC,BANK FIRST CORP,A
150803,BANK,STD,C,D,USD,2014,20141231,BFC,BANK FIRST CORP,A
150803,BANK,STD,C,D,USD,2015,20151231,BFC,BANK FIRST CORP,A
150803,BANK,STD,C,D,USD,2016,20161231,BFC,BANK FIRST CORP,A
150803,BANK,STD,C,D,USD,2017,20171231,BFC,BANK FIRST CORP,A
150803,BANK,STD,C,D,USD,2018,20181231,BFC,BANK FIRST CORP,A
150803,BANK,STD,C,D,USD,2019,20191231,BFC,BANK FIRST CORP,A
150803,BANK,STD,C,D,USD,2020,20201231,BFC,BANK FIRST CORP,A
151544,BANK,STD,C,D,USD,2010,20101231,PKBK,PARKE BANCORP INC,A
151544,BANK,STD,C,D,USD,2011,20111231,PKBK,PARKE BANCORP INC,A
151544,BANK,STD,C,D,USD,2012,20121231,PKBK,PARKE BANCORP INC,A
151544,BANK,STD,C,D,USD,2013,20131231,PKBK,PARKE BANCORP INC,A
151544,BANK,STD,C,D,USD,2014,20141231,PKBK,PARKE BANCORP INC,A
151544,BANK,STD,C,D,USD,2015,20151231,PKBK,PARKE BANCORP INC,A
151544,BANK,STD,C,D,USD,2016,20161231,PKBK,PARKE BANCORP INC,A
151544,BANK,STD,C,D,USD,2017,20171231,PKBK,PARKE BANCORP INC,A
151544,BANK,STD,C,D,USD,2018,20181231,PKBK,PARKE BANCORP INC,A
151544,BANK,STD,C,D,USD,2019,20191231,PKBK,PARKE BANCORP INC,A
151544,BANK,STD,C,D,USD,2020,20201231,PKBK,PARKE BANCORP INC,A
151606,BANK,STD,C,D,USD,2010,20101231,OLCB,OHIO LEGACY CORP,I
151606,BANK,STD,C,D,USD,2011,20111231,OLCB,OHIO LEGACY CORP,I
151606,BANK,STD,C,D,USD,2012,20121231,OLCB,OHIO LEGACY CORP,I
151606,BANK,STD,C,D,USD,2013,20131231,OLCB,OHIO LEGACY CORP,I
151606,BANK,STD,C,D,USD,2014,20141231,OLCB,OHIO LEGACY CORP,I
151606,BANK,STD,C,D,USD,2015,20151231,OLCB,OHIO LEGACY CORP,I
151951,BANK,STD,C,D,USD,2012,20121231,3CXBT,CENTRIX BANK & TRUST,I
151951,BANK,STD,C,D,USD,2013,20131231,3CXBT,CENTRIX BANK & TRUST,I
152049,BANK,STD,C,D,USD,2010,20101231,FBMS,FIRST BANCSHARES INC/MS,A
152049,BANK,STD,C,D,USD,2011,20111231,FBMS,FIRST BANCSHARES INC/MS,A
152049,BANK,STD,C,D,USD,2012,20121231,FBMS,FIRST BANCSHARES INC/MS,A
152049,BANK,STD,C,D,USD,2013,20131231,FBMS,FIRST BANCSHARES INC/MS,A
152049,BANK,STD,C,D,USD,2014,20141231,FBMS,FIRST BANCSHARES INC/MS,A
152049,BANK,STD,C,D,USD,2015,20151231,FBMS,FIRST BANCSHARES INC/MS,A
152049,BANK,STD,C,D,USD,2016,20161231,FBMS,FIRST BANCSHARES INC/MS,A
152049,BANK,STD,C,D,USD,2017,20171231,FBMS,FIRST BANCSHARES INC/MS,A
152049,BANK,STD,C,D,USD,2018,20181231,FBMS,FIRST BANCSHARES INC/MS,A
152049,BANK,STD,C,D,USD,2019,20191231,FBMS,FIRST BANCSHARES INC/MS,A
152049,BANK,STD,C,D,USD,2020,20201231,FBMS,FIRST BANCSHARES INC/MS,A
153616,BANK,STD,C,D,USD,2010,20101231,EFSI,EAGLE FINANCIAL SERVICES INC,A
153616,BANK,STD,C,D,USD,2011,20111231,EFSI,EAGLE FINANCIAL SERVICES INC,A
153616,BANK,STD,C,D,USD,2012,20121231,EFSI,EAGLE FINANCIAL SERVICES INC,A
153616,BANK,STD,C,D,USD,2013,20131231,EFSI,EAGLE FINANCIAL SERVICES INC,A
153616,BANK,STD,C,D,USD,2014,20141231,EFSI,EAGLE FINANCIAL SERVICES INC,A
153616,BANK,STD,C,D,USD,2015,20151231,EFSI,EAGLE FINANCIAL SERVICES INC,A
153616,BANK,STD,C,D,USD,2016,20161231,EFSI,EAGLE FINANCIAL SERVICES INC,A
153616,BANK,STD,C,D,USD,2017,20171231,EFSI,EAGLE FINANCIAL SERVICES INC,A
153616,BANK,STD,C,D,USD,2018,20181231,EFSI,EAGLE FINANCIAL SERVICES INC,A
153616,BANK,STD,C,D,USD,2019,20191231,EFSI,EAGLE FINANCIAL SERVICES INC,A
153616,BANK,STD,C,D,USD,2020,20201231,EFSI,EAGLE FINANCIAL SERVICES INC,A
153895,BANK,STD,C,D,USD,2010,20101231,OPHC,OPTIMUMBANK HOLDINGS INC,A
153895,BANK,STD,C,D,USD,2011,20111231,OPHC,OPTIMUMBANK HOLDINGS INC,A
153895,BANK,STD,C,D,USD,2012,20121231,OPHC,OPTIMUMBANK HOLDINGS INC,A
153895,BANK,STD,C,D,USD,2013,20131231,OPHC,OPTIMUMBANK HOLDINGS INC,A
153895,BANK,STD,C,D,USD,2014,20141231,OPHC,OPTIMUMBANK HOLDINGS INC,A
153895,BANK,STD,C,D,USD,2015,20151231,OPHC,OPTIMUMBANK HOLDINGS INC,A
153895,BANK,STD,C,D,USD,2016,20161231,OPHC,OPTIMUMBANK HOLDINGS INC,A
153895,BANK,STD,C,D,USD,2017,20171231,OPHC,OPTIMUMBANK HOLDINGS INC,A
153895,BANK,STD,C,D,USD,2018,20181231,OPHC,OPTIMUMBANK HOLDINGS INC,A
153895,BANK,STD,C,D,USD,2019,20191231,OPHC,OPTIMUMBANK HOLDINGS INC,A
153895,BANK,STD,C,D,USD,2020,20201231,OPHC,OPTIMUMBANK HOLDINGS INC,A
154499,BANK,STD,C,D,USD,2018,20181231,BORT,BANK OF BOTETOURT BUCHANAN,A
154499,BANK,STD,C,D,USD,2019,20191231,BORT,BANK OF BOTETOURT BUCHANAN,A
154499,BANK,STD,C,D,USD,2020,20201231,BORT,BANK OF BOTETOURT BUCHANAN,A
154595,BANK,STD,C,D,USD,2010,20101231,MNRK,MONARCH FINANCIAL HLDGS INC,I
154595,BANK,STD,C,D,USD,2011,20111231,MNRK,MONARCH FINANCIAL HLDGS INC,I
154595,BANK,STD,C,D,USD,2012,20121231,MNRK,MONARCH FINANCIAL HLDGS INC,I
154595,BANK,STD,C,D,USD,2013,20131231,MNRK,MONARCH FINANCIAL HLDGS INC,I
154595,BANK,STD,C,D,USD,2014,20141231,MNRK,MONARCH FINANCIAL HLDGS INC,I
154595,BANK,STD,C,D,USD,2015,20151231,MNRK,MONARCH FINANCIAL HLDGS INC,I
154714,BANK,STD,C,D,USD,2010,20100630,JFBI,JEFFERSON BANCSHARES INC/TN,I
154714,BANK,STD,C,D,USD,2011,20110630,JFBI,JEFFERSON BANCSHARES INC/TN,I
154714,BANK,STD,C,D,USD,2012,20120630,JFBI,JEFFERSON BANCSHARES INC/TN,I
154714,BANK,STD,C,D,USD,2013,20130630,JFBI,JEFFERSON BANCSHARES INC/TN,I
154757,BANK,STD,C,D,USD,2009,20100331,CSBK,CLIFTON BANCORP INC,I
154757,BANK,STD,C,D,USD,2010,20110331,CSBK,CLIFTON BANCORP INC,I
154757,BANK,STD,C,D,USD,2011,20120331,CSBK,CLIFTON BANCORP INC,I
154757,BANK,STD,C,D,USD,2012,20130331,CSBK,CLIFTON BANCORP INC,I
154757,BANK,STD,C,D,USD,2013,20140331,CSBK,CLIFTON BANCORP INC,I
154757,BANK,STD,C,D,USD,2014,20150331,CSBK,CLIFTON BANCORP INC,I
154757,BANK,STD,C,D,USD,2015,20160331,CSBK,CLIFTON BANCORP INC,I
154757,BANK,STD,C,D,USD,2016,20170331,CSBK,CLIFTON BANCORP INC,I
154760,BANK,STD,C,D,USD,2010,20101231,CHEV,CHEVIOT FINANCIAL CORP,I
154760,BANK,STD,C,D,USD,2011,20111231,CHEV,CHEVIOT FINANCIAL CORP,I
154760,BANK,STD,C,D,USD,2012,20121231,CHEV,CHEVIOT FINANCIAL CORP,I
154760,BANK,STD,C,D,USD,2013,20131231,CHEV,CHEVIOT FINANCIAL CORP,I
154760,BANK,STD,C,D,USD,2014,20141231,CHEV,CHEVIOT FINANCIAL CORP,I
154760,BANK,STD,C,D,USD,2015,20151231,CHEV,CHEVIOT FINANCIAL CORP,I
155282,BANK,STD,C,D,USD,2010,20101231,FCFL,FIRST CMNTY BK CORP AMER,I
155584,BANK,STD,C,D,USD,2010,20101231,LBBB,LIBERTY BELL BANK,I
155584,BANK,STD,C,D,USD,2011,20111231,LBBB,LIBERTY BELL BANK,I
155584,BANK,STD,C,D,USD,2012,20121231,LBBB,LIBERTY BELL BANK,I
155584,BANK,STD,C,D,USD,2013,20131231,LBBB,LIBERTY BELL BANK,I
155584,BANK,STD,C,D,USD,2014,20141231,LBBB,LIBERTY BELL BANK,I
155584,BANK,STD,C,D,USD,2015,20151231,LBBB,LIBERTY BELL BANK,I
155584,BANK,STD,C,D,USD,2016,20161231,LBBB,LIBERTY BELL BANK,I
156016,BANK,STD,C,D,USD,2014,20141231,SCBH,SEACOAST COMMERCE BANC HLDG,A
156016,BANK,STD,C,D,USD,2015,20151231,SCBH,SEACOAST COMMERCE BANC HLDG,A
156016,BANK,STD,C,D,USD,2016,20161231,SCBH,SEACOAST COMMERCE BANC HLDG,A
156016,BANK,STD,C,D,USD,2017,20171231,SCBH,SEACOAST COMMERCE BANC HLDG,A
156016,BANK,STD,C,D,USD,2018,20181231,SCBH,SEACOAST COMMERCE BANC HLDG,A
156016,BANK,STD,C,D,USD,2019,20191231,SCBH,SEACOAST COMMERCE BANC HLDG,A
156421,BANK,STD,C,D,USD,2013,20131231,PBNC.,PARAGON COMMERCIAL CORP,I
156421,BANK,STD,C,D,USD,2014,20141231,PBNC.,PARAGON COMMERCIAL CORP,I
156421,BANK,STD,C,D,USD,2015,20151231,PBNC.,PARAGON COMMERCIAL CORP,I
156421,BANK,STD,C,D,USD,2016,20161231,PBNC.,PARAGON COMMERCIAL CORP,I
156618,BANK,STD,C,D,USD,2010,20101231,NAL,NEWALLIANCE BANCSHARES INC,I
156653,BANK,STD,C,D,USD,2010,20101231,0450B,FIRST BANKS INC,A
156653,BANK,STD,C,D,USD,2011,20111231,0450B,FIRST BANKS INC,A
156653,BANK,STD,C,D,USD,2012,20121231,0450B,FIRST BANKS INC,A
156653,BANK,STD,C,D,USD,2013,20131231,0450B,FIRST BANKS INC,A
156653,BANK,STD,C,D,USD,2014,20141231,0450B,FIRST BANKS INC,A
156998,BANK,STD,C,D,USD,2010,20101231,CTBC,CONNECTICUT BANK&TRUST CO/NE,I
156998,BANK,STD,C,D,USD,2011,20111231,CTBC,CONNECTICUT BANK&TRUST CO/NE,I
157307,BANK,STD,C,D,USD,2010,20101231,ISBA,ISABELLA BANK CORP,A
157307,BANK,STD,C,D,USD,2011,20111231,ISBA,ISABELLA BANK CORP,A
157307,BANK,STD,C,D,USD,2012,20121231,ISBA,ISABELLA BANK CORP,A
157307,BANK,STD,C,D,USD,2013,20131231,ISBA,ISABELLA BANK CORP,A
157307,BANK,STD,C,D,USD,2014,20141231,ISBA,ISABELLA BANK CORP,A
157307,BANK,STD,C,D,USD,2015,20151231,ISBA,ISABELLA BANK CORP,A
157307,BANK,STD,C,D,USD,2016,20161231,ISBA,ISABELLA BANK CORP,A
157307,BANK,STD,C,D,USD,2017,20171231,ISBA,ISABELLA BANK CORP,A
157307,BANK,STD,C,D,USD,2018,20181231,ISBA,ISABELLA BANK CORP,A
157307,BANK,STD,C,D,USD,2019,20191231,ISBA,ISABELLA BANK CORP,A
157307,BANK,STD,C,D,USD,2020,20201231,ISBA,ISABELLA BANK CORP,A
157498,BANK,STD,C,D,USD,2014,20141231,PCB,PCB BANCORP,A
157498,BANK,STD,C,D,USD,2015,20151231,PCB,PCB BANCORP,A
157498,BANK,STD,C,D,USD,2016,20161231,PCB,PCB BANCORP,A
157498,BANK,STD,C,D,USD,2017,20171231,PCB,PCB BANCORP,A
157498,BANK,STD,C,D,USD,2018,20181231,PCB,PCB BANCORP,A
157498,BANK,STD,C,D,USD,2019,20191231,PCB,PCB BANCORP,A
157498,BANK,STD,C,D,USD,2020,20201231,PCB,PCB BANCORP,A
158313,BANK,STD,C,D,USD,2010,20101231,BKOR,OAK RIDGE FINANCIAL SERVICES,A
158313,BANK,STD,C,D,USD,2011,20111231,BKOR,OAK RIDGE FINANCIAL SERVICES,A
158313,BANK,STD,C,D,USD,2012,20121231,BKOR,OAK RIDGE FINANCIAL SERVICES,A
158313,BANK,STD,C,D,USD,2014,20141231,BKOR,OAK RIDGE FINANCIAL SERVICES,A
158313,BANK,STD,C,D,USD,2015,20151231,BKOR,OAK RIDGE FINANCIAL SERVICES,A
158313,BANK,STD,C,D,USD,2016,20161231,BKOR,OAK RIDGE FINANCIAL SERVICES,A
158313,BANK,STD,C,D,USD,2017,20171231,BKOR,OAK RIDGE FINANCIAL SERVICES,A
158313,BANK,STD,C,D,USD,2018,20181231,BKOR,OAK RIDGE FINANCIAL SERVICES,A
158313,BANK,STD,C,D,USD,2019,20191231,BKOR,OAK RIDGE FINANCIAL SERVICES,A
158313,BANK,STD,C,D,USD,2020,20201231,BKOR,OAK RIDGE FINANCIAL SERVICES,A
158414,BANK,STD,C,D,USD,2010,20100630,SMPL.1,SIMPLICITY BANCORP INC,I
158414,BANK,STD,C,D,USD,2011,20110630,SMPL.1,SIMPLICITY BANCORP INC,I
158414,BANK,STD,C,D,USD,2012,20120630,SMPL.1,SIMPLICITY BANCORP INC,I
158414,BANK,STD,C,D,USD,2013,20130630,SMPL.1,SIMPLICITY BANCORP INC,I
158414,BANK,STD,C,D,USD,2014,20140630,SMPL.1,SIMPLICITY BANCORP INC,I
158587,BANK,STD,C,D,USD,2010,20101231,TBBK,BANCORP INC,A
158587,BANK,STD,C,D,USD,2011,20111231,TBBK,BANCORP INC,A
158587,BANK,STD,C,D,USD,2012,20121231,TBBK,BANCORP INC,A
158587,BANK,STD,C,D,USD,2013,20131231,TBBK,BANCORP INC,A
158587,BANK,STD,C,D,USD,2014,20141231,TBBK,BANCORP INC,A
158587,BANK,STD,C,D,USD,2015,20151231,TBBK,BANCORP INC,A
158587,BANK,STD,C,D,USD,2016,20161231,TBBK,BANCORP INC,A
158587,BANK,STD,C,D,USD,2017,20171231,TBBK,BANCORP INC,A
158587,BANK,STD,C,D,USD,2018,20181231,TBBK,BANCORP INC,A
158587,BANK,STD,C,D,USD,2019,20191231,TBBK,BANCORP INC,A
158587,BANK,STD,C,D,USD,2020,20201231,TBBK,BANCORP INC,A
160423,BANK,STD,C,D,USD,2012,20121231,BWFG,BANKWELL FINANCIAL GROUP INC,A
160423,BANK,STD,C,D,USD,2013,20131231,BWFG,BANKWELL FINANCIAL GROUP INC,A
160423,BANK,STD,C,D,USD,2014,20141231,BWFG,BANKWELL FINANCIAL GROUP INC,A
160423,BANK,STD,C,D,USD,2015,20151231,BWFG,BANKWELL FINANCIAL GROUP INC,A
160423,BANK,STD,C,D,USD,2016,20161231,BWFG,BANKWELL FINANCIAL GROUP INC,A
160423,BANK,STD,C,D,USD,2017,20171231,BWFG,BANKWELL FINANCIAL GROUP INC,A
160423,BANK,STD,C,D,USD,2018,20181231,BWFG,BANKWELL FINANCIAL GROUP INC,A
160423,BANK,STD,C,D,USD,2019,20191231,BWFG,BANKWELL FINANCIAL GROUP INC,A
160423,BANK,STD,C,D,USD,2020,20201231,BWFG,BANKWELL FINANCIAL GROUP INC,A
160546,BANK,STD,C,D,USD,2010,20101231,WFBI,WASHINGTONFIRST BANKSHARES,I
160546,BANK,STD,C,D,USD,2011,20111231,WFBI,WASHINGTONFIRST BANKSHARES,I
160546,BANK,STD,C,D,USD,2012,20121231,WFBI,WASHINGTONFIRST BANKSHARES,I
160546,BANK,STD,C,D,USD,2013,20131231,WFBI,WASHINGTONFIRST BANKSHARES,I
160546,BANK,STD,C,D,USD,2014,20141231,WFBI,WASHINGTONFIRST BANKSHARES,I
160546,BANK,STD,C,D,USD,2015,20151231,WFBI,WASHINGTONFIRST BANKSHARES,I
160546,BANK,STD,C,D,USD,2016,20161231,WFBI,WASHINGTONFIRST BANKSHARES,I
160548,BANK,STD,C,D,USD,2010,20101231,CNBW,CNB CORP /SC,A
160548,BANK,STD,C,D,USD,2011,20111231,CNBW,CNB CORP /SC,A
160657,BANK,STD,C,D,USD,2010,20101231,ABBC,ABINGTON BANCORP INC,I
160667,BANK,STD,C,D,USD,2010,20101231,SIFI.1,SI FINANCIAL GROUP INC,I
160667,BANK,STD,C,D,USD,2011,20111231,SIFI.1,SI FINANCIAL GROUP INC,I
160667,BANK,STD,C,D,USD,2012,20121231,SIFI.1,SI FINANCIAL GROUP INC,I
160667,BANK,STD,C,D,USD,2013,20131231,SIFI.1,SI FINANCIAL GROUP INC,I
160667,BANK,STD,C,D,USD,2014,20141231,SIFI.1,SI FINANCIAL GROUP INC,I
160667,BANK,STD,C,D,USD,2015,20151231,SIFI.1,SI FINANCIAL GROUP INC,I
160667,BANK,STD,C,D,USD,2016,20161231,SIFI.1,SI FINANCIAL GROUP INC,I
160667,BANK,STD,C,D,USD,2017,20171231,SIFI.1,SI FINANCIAL GROUP INC,I
160667,BANK,STD,C,D,USD,2018,20181231,SIFI.1,SI FINANCIAL GROUP INC,I
160738,BANK,STD,C,D,USD,2012,20121231,RLBS,RELIANCE BANCSHARES INC/MO,I
160753,BANK,STD,C,D,USD,2011,20111231,AVBH,AVIDBANK HOLDINGS INC,A
160753,BANK,STD,C,D,USD,2012,20121231,AVBH,AVIDBANK HOLDINGS INC,A
160753,BANK,STD,C,D,USD,2013,20131231,AVBH,AVIDBANK HOLDINGS INC,A
160753,BANK,STD,C,D,USD,2014,20141231,AVBH,AVIDBANK HOLDINGS INC,A
160753,BANK,STD,C,D,USD,2015,20151231,AVBH,AVIDBANK HOLDINGS INC,A
160753,BANK,STD,C,D,USD,2016,20161231,AVBH,AVIDBANK HOLDINGS INC,A
160753,BANK,STD,C,D,USD,2017,20171231,AVBH,AVIDBANK HOLDINGS INC,A
160753,BANK,STD,C,D,USD,2018,20181231,AVBH,AVIDBANK HOLDINGS INC,A
160753,BANK,STD,C,D,USD,2019,20191231,AVBH,AVIDBANK HOLDINGS INC,A
